"nome","cns","cpf","pis","data_nascimento","mae","id_origem","data_evento","competencia","id_evento_origem","status","data_inativacao","gestacao","peso","altura","dum","dpp","semana_gestacional","local","profissional"
"LARISSA RODRIGUES DA SILVA","898005129050225",NULL,NULL,"2016-08-16","STEFANE CARVALHO RODRIGUES SILVA","4620","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"AYLLA VITORIA ALVES ASSUNCAO","898005139490759",NULL,NULL,"2016-03-17","CINDIA DE ASSUNCAO DA CONCEICAO","4748","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ORIANNYS STEFANIA MAYO BENAVIDES","898005814235316",NULL,NULL,"2016-01-12","ORIANA DEL CARMEN BENAVIDES","4764","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MARIELLA SOUSA BENTO","700409410543445",NULL,NULL,"2014-12-21","CLEUSIANE SILVA SOUSA","4154","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DANIEL CALEBE DA SILVA ALENCAR","898004172923277",NULL,NULL,"2014-05-18","BARBARA FERNANDES DE ALENCAR","4286","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"VICTOR GABRIEL DIONE MORAES","898005147923545",NULL,NULL,"2016-09-27","GABRIELLY DIONE MIGUEL","4797","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ANDRESSA ADIELY DOS SANTOS CORDEIRO","898004167972117",NULL,NULL,"2014-03-19","MARIA JOSE SALES CORDEIRO","4351","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"HEITOR SALVATORI DE ALMEIDA MACHADO","898005159144627",NULL,NULL,"2017-01-28","KALINY DE ALMEIDA BEZERRA","4667","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"NICOLE VITORIA SOUZA BARROSO","898004884273755",NULL,NULL,"2015-10-28","MARESCA SUELLEN MACHADADO DE SOUZA BARROSO","4684","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DANIEL LUCAS AFLALO BARCELAR MUNIZ","898005145775476",NULL,NULL,"2016-08-31","DEBORA KESSIA A BACELAR","4836","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LUIZA BHEATRIZ GOMES DA COSTA","700001098277001",NULL,NULL,"2013-01-30","TAINARA BETINA GOMES DA COSTA","4841","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LUIZ GUSTAVO MENEZES MOREIRA","898004669436114",NULL,NULL,"2015-05-06","NATHALIA DE BARROS MENEZES","4607","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MARIA ALYCE FERREIRA VIEIRA","898005801462084",NULL,NULL,"2017-07-28","RHANA KAROLAYNE FERREIRA E SILVA","4817","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"HELOISA SOUZA SANTOS","700800972430285",NULL,NULL,"2017-07-04","RUTE DE SOUZA SANTOS","4855","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"SHIUMAN DERLINS ROJAS BASTARDO","898005836667243",NULL,NULL,"2017-02-08","MARIA ALEXANDRA ROJAS BASTARDO","4856","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"WILLIAHNNIS SOFIA TRILLO PARRA","898005164422079",NULL,NULL,"2017-05-01","SOIMAR PARRA ZERPA","4879","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LAIS GABRIELLY ESTEVAO VIEIRA","701205046702011",NULL,NULL,"2017-12-13","DANIELA VIEIRA DO NASCIMENTO","4880","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ANNIE CRHISTINY SILVA SOUSA","704505167394220",NULL,NULL,"2016-03-10","LILIAN DE SOUSA SILVA","4627","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"JOAO OPEDRO MORAIS NEGREIRO","898005810477188",NULL,NULL,"2017-07-17","ISABELA MORAIS CAVALCANTE","4846","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"JOSE GABRIEL ROMAN GONZALEZ","898005837477561",NULL,NULL,"2015-07-07","GENESIS GABRIELA GONZALES RENGEL","5872","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LIVIA MARIA DE SOUSA E SOUSA","898004532715522",NULL,NULL,"2014-06-12","MARIA AMALIA DE SOUSA","5900","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"JOAO GABRIEL DE JESUS BARRADAS ROMERO","898004525959136",NULL,NULL,"2014-08-10","STYPHANY BARRADAS DA SILVA SOUSA ROMERO","6552","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"VITOR ARAUJO ALMEIDA","898005126483333",NULL,NULL,"2016-02-21","LUCIENE SARMENTO ARAUJO","6044","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DEBORA EMANUELLA DI CASTRO","709808031642290",NULL,NULL,"2014-01-09","SHEILA PALIMA SOUSA DE CASTRO","6609","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"KAUA VITOR NASCIMENTO DOS SANTOS","898005158696332",NULL,NULL,"2017-01-17","INUBIA NASCIMENTO EVANGELISTA","6059","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"GUILHERME SOUZA SCHMITZ","898004614667963",NULL,NULL,"2015-02-22","FABIANA SILVA SOUZA","6203","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"HECTOR MAGALHAES DOS REIS AGUIAR","898004631960002",NULL,NULL,"2013-10-20","DAIANE SILVA AGUIAR","6608","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MICAEL RODRIGUES SOUZA","898005145708965",NULL,NULL,"2016-11-13","GEICIANE RODRIGUES BATISTA","4921","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"IZABELA DE SOUZA BONATTI","706402328898890",NULL,NULL,"2013-12-09","JESSICA DE SOUZA FIGUEIREDO","6086","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DANIEL PIETRO MORAES DE SOUZA","898004161287447",NULL,NULL,"2014-04-25","STERFANY MARCELA MENDES MORAIS","6912","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"SAFYRA SILVA","898005137607055",NULL,NULL,"2015-06-06","ALYNE KELLY SILVA","6914","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"JOSE HAMILTON REBOLCAS MOTA","898005803143563",NULL,NULL,"2017-08-14","ROSILENE DA SILVA REBOCAS","4969","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"HENZO SOUSA AQUINO","898004125867242",NULL,NULL,"2013-12-23","ANALICE SOUSA AQUINO","6686","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"KEMILLY VITORIA FRANCO FEITOSA","898004877715713",NULL,NULL,"2015-05-10","KETHELLEN DE SOUZA FRANCO","5040","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MIRIELY ELOAR SANTOS FRANCA","898005154050748",NULL,NULL,"2016-12-21","MAIZA DA SILVA SANTOS","6755","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"JOLEIMA ISABELLA JIMENEZ DE SOUZA","898005163077335",NULL,NULL,"2016-05-15","MONICA JOHANNA DE SOUSA HENRIQUE","6001","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"AGATHA VALENTINA DA SILVA SANTOS","898005193007564",NULL,NULL,"2017-06-13","YARICA GRAZIELA DA SILVA REIS","5154","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"NICOLAS MIGUEL MACEDO FERREIRA","898004058426251",NULL,NULL,"2013-06-04","KELLEN MACEDO FERREIRA","5158","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ENTONY LORENZO SOUZA DA SILVA","898005123078888",NULL,NULL,"2016-04-17","DAGMAR SAMPAIO DE SOUZA","5326","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DEBORA JEOVANA SOUZA BATISTA","898004165071112",NULL,NULL,"2014-05-23","ADRIANE PEREIRA DE SOUZA","6888","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"EVAMARA MAGALHAES DOS SANTOS","898005138484607",NULL,NULL,"2016-07-16","SIRLEIDE MAGALHAES DA SILVA","5332","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"NAYZA EMANUELE SOBRINHO RODRIGUES","704608646126929",NULL,NULL,"2014-12-04","IDINAY SOUZA SOBRINHO","6959","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"DEREK DAVI SILVA VILLA REAL","708609027372882",NULL,NULL,"2018-01-08","JESSICA SILVA SOUZA","6545","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"IZABELLY RIBEIRO MAMEDIO","898004046233992",NULL,NULL,"2013-02-08","JESSICA RIBEIRO MAMEDIO","6504","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MARIA ISABELLY FERREIRA MACHADO","702400098125424",NULL,NULL,"2013-08-21","CRISTIANE FERREIRA AMORIN","5217","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LUNA YASMIM LIRA SANTOS","898005155478075",NULL,NULL,"2017-01-04","KAREN FRANCILAYNE SILVA SANTOS","5060","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"VITORIA GABEIELLY DA SILVA NASCIMENTO","898005144009419",NULL,NULL,"2016-09-07","EVA NINA TOME DA SILVA","5069","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"JOAO MIGUEL DE A MEDEIROS","898005197915031",NULL,NULL,"2017-03-24","ELIANA SILVA DE AQUINO","5079","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"WILLYANE VITORIA DE MELO SILVA WILIANS","898004997792928",NULL,NULL,"2014-01-07","JASMINE DE MELO PEREIRA","5214","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"GUSTAVO HENRIQUE LINS VERA","700009512853307","05019399205",NULL,"2015-01-21","ALYNE DA SILVA LINS PINTO","4958","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"JESUS DAVID MORENO MORROY","898005836776492",NULL,NULL,"2016-12-03","LEOMARYS PAOLA MORENO MONRROY","5240","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ARTHUR GABRIEL CORREIRO GARCIA","703402213474619",NULL,NULL,"2016-05-30","SONIA CORREIRO DE SOUSA","6512","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LOUISE G SAMPAIO NASCIMENTO","898005135743075",NULL,NULL,"2016-08-23","ELIZABETHE SAMPAIO NASCIMENTO","5096","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"EVERTON FERNANDES FERREIRA","898005194767252",NULL,NULL,"2017-07-08","FRANCISCA DE ASSIS FERNANDES DOS SANTOS","6934","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"KEVEN ALEJANDRO RODRIGUES","898004047659837",NULL,NULL,"2013-07-17","LUCICLEIA DIAS RODEIGUES","5304","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"OMAR VIZQUEL BELLORIN GONZALES","898005116320431",NULL,NULL,"2015-02-24","RAQUEL EMILIANA GONZALEZ","5383","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"KELVIM DEAM LIMA BARROS","898004600745452",NULL,NULL,"2015-01-01","JAQUELINE SANDRA DA SILVA BARROS","5386","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"FERNANDO CRISTIAN DOS SANTOS DO NASCIMENTO","898004616227855",NULL,NULL,"2015-01-15","GLAUCIANE DOS SANTOS NASCIMENTO","5432","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"RYAN CARLOS NASCIMENTO ANDRADE","898005153320741",NULL,NULL,"2017-02-01","LUCIMARA SIRQUEIRA DO NASCIMENTO","5439","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MARIA ISABELHY GOMES FELIPE","898005146072266",NULL,NULL,"2016-11-01","TANIA ALVES FELIPE","5186","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"ISABELLY DE SOUZA VEIGA","898004144976701",NULL,NULL,"2013-07-19","MARLUCIA DE SOUZA MARTINS","5194","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"GUILHERME DOS SANTOS MENDONCA","700305980505131",NULL,NULL,"2017-03-19","IRANILDE MENDONCA MEIRELES","5305","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"SCARLETT EMANUELLY DA SIVA NASCIMENTO","898005163832737",NULL,NULL,"2017-04-01","MEL CRISLAYNNE SOUZA NASCIMENTO","6403","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"KALEB DE ALMEIDA LACERDA","898005125684661",NULL,NULL,"2016-05-30","JOICIANE SOUSA DE LMEIDA","5117","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"QUEREN HAPUQUE TOMAZ MATOS","708505019314280",NULL,NULL,"2014-03-21","SHARON TOMAZ MATOS","5503","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"GABRIEL JOEL HUYCHO FLORES","898005110271897",NULL,NULL,"2015-09-26","DALIA FLORES ACUNA","6566","2018-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"MARIA SARA HADASSA HENDREK PAIVA","898005167152587",NULL,NULL,"2017-03-12","PALOMA HENDREK PAIVA","5062","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"LARISSA DA SILVA BARROS","708901762012911",NULL,NULL,"2014-07-16","SORAIA RAMOS DA SILVA","5063","2019-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"PEDRO HENRICK O SANTANA","700700936001176",NULL,NULL,"2015-07-20","EDILENE MOREIRA OLIVEIRA","6540","2017-12-05","2019-12",10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
